property_type,sector,bedRoom,bathroom,built_up_area,study room,servant room,store room
1.0,75.0,4.0,5,2259.0,1,0,1
0.0,39.0,3.0,2,118.0,1,0,0
0.0,101.0,2.0,2,1226.0,1,0,0
0.0,71.0,4.0,4,3150.0,0,0,0
1.0,30.0,5.0,6,3618.0,0,0,0
0.0,17.0,3.0,3,2098.0,0,1,0
0.0,65.0,3.0,4,2164.0,0,1,0
0.0,73.0,4.0,4,1975.0,1,1,0
1.0,63.0,5.0,6,1512.0,0,0,0
0.0,111.0,2.0,2,516.0,0,0,0
0.0,4.0,2.0,2,582.0,0,0,1
0.0,107.0,3.0,3,1720.0,0,0,1
0.0,103.0,3.0,3,1500.0,0,0,0
0.0,101.0,2.0,2,1226.0,1,0,0
1.0,7.0,3.0,3,1125.0,0,0,0
0.0,9.0,3.0,2,717.0,0,0,0
0.0,103.0,4.0,5,2248.0,1,1,0
0.0,108.0,2.0,3,1611.0,0,1,0
0.0,6.0,3.0,4,2018.0,0,1,0
0.0,25.0,3.0,3,1611.0,0,0,0
0.0,109.0,2.0,2,1430.0,1,0,0
0.0,111.0,2.0,2,650.0,0,0,0
0.0,10.0,2.0,3,978.223232,1,1,1
1.0,18.0,3.0,7,3750.0,0,0,1
0.0,97.0,3.0,3,2032.0,0,0,0
0.0,33.0,3.0,3,1240.0,0,0,0
1.0,52.0,4.0,3,90.0,1,0,0
0.0,87.0,2.0,2,1489.0,0,0,0
1.0,13.0,10.0,6,3500.0,0,0,0
0.0,63.0,4.0,4,2600.0,0,0,1
0.0,111.0,1.0,1,600.0,0,0,0
0.0,97.0,4.0,5,2545.0,0,0,0
0.0,3.0,3.0,3,2081.0,0,1,0
0.0,83.0,4.0,5,2800.0,0,1,0
0.0,81.0,2.0,2,1262.0,0,0,0
0.0,9.0,2.0,2,1236.0,0,0,0
0.0,105.0,3.0,2,1300.0,0,0,0
0.0,11.0,3.0,3,1946.0,0,1,0
0.0,5.0,3.0,3,1464.0,0,0,0
0.0,99.0,2.0,2,1452.0,0,0,0
0.0,30.0,5.0,5,5778.0,1,1,0
0.0,10.0,3.0,3,2120.0,0,1,0
0.0,80.0,2.0,2,1222.0,1,0,0
0.0,81.0,3.0,4,2127.0,0,1,0
0.0,97.0,3.0,4,2400.0,0,1,0
0.0,27.0,3.0,3,1860.0,0,0,0
0.0,2.0,3.0,3,1526.0,0,0,0
1.0,25.0,6.0,6,3611.0,0,0,0
0.0,95.0,2.0,2,1300.0,0,0,0
0.0,8.0,3.0,2,1359.0,0,0,0
0.0,85.0,2.0,2,1200.0,0,0,0
0.0,101.0,3.0,3,1910.0,0,0,0
0.0,95.0,3.0,3,1350.0,0,1,0
0.0,6.0,4.0,5,3000.0,1,1,1
0.0,15.0,2.0,2,1338.0,1,0,0
0.0,6.0,2.0,2,1148.0,0,0,0
0.0,95.0,3.0,3,1600.0,0,1,0
0.0,9.0,2.0,2,627.0,0,0,0
0.0,2.0,3.0,3,1900.0,0,1,0
0.0,89.0,2.0,2,1012.0,0,0,0
0.0,9.0,3.0,4,2137.0,0,1,1
0.0,80.0,3.0,3,1527.0,1,1,0
0.0,4.0,4.0,4,3178.0,0,0,0
0.0,77.0,2.0,2,1130.0,0,0,0
0.0,2.0,3.0,2,1696.0,0,0,0
0.0,75.0,3.0,3,2029.0,0,1,0
0.0,59.0,4.0,3,2091.0,0,1,0
0.0,10.0,3.0,4,2003.0,0,0,0
1.0,30.0,5.0,5,3618.0,1,1,0
0.0,101.0,3.0,2,1403.0,0,0,1
0.0,47.0,2.0,2,1056.0,0,0,0
0.0,107.0,2.0,2,990.0,0,0,0
0.0,89.0,3.0,3,1165.0,1,0,0
0.0,11.0,1.0,1,965.0,0,0,0
1.0,53.0,1.0,4,576.0,0,0,0
0.0,50.0,3.0,4,2125.0,0,0,0
0.0,16.0,3.0,3,2600.0,0,0,0
1.0,55.0,5.0,4,3420.0,1,1,1
0.0,87.0,3.0,4,1611.0,0,1,0
0.0,97.0,3.0,4,2398.0,0,1,0
0.0,10.0,3.0,3,1338.29,1,1,0
0.0,111.0,2.0,2,1144.0,0,0,0
0.0,96.0,3.0,3,1833.0,0,1,0
0.0,51.0,3.0,3,195.0,0,1,0
0.0,73.0,4.0,4,2194.0,0,0,1
0.0,10.0,4.0,5,2779.0,0,1,0
0.0,73.0,3.0,3,1600.0,1,1,0
0.0,111.0,2.0,2,699.0,0,0,0
0.0,43.0,3.0,3,1593.0,0,0,0
0.0,69.0,2.0,2,1533.0,0,1,0
0.0,100.0,2.0,4,1350.0,1,0,0
0.0,68.0,3.0,3,2300.0,0,1,0
0.0,82.0,2.0,2,557.0,0,0,0
1.0,54.0,4.0,5,4000.0,1,1,0
1.0,102.0,9.0,9,2610.0,1,0,0
0.0,14.0,4.0,5,3077.0,0,1,0
1.0,21.0,5.0,5,4518.0,0,0,0
0.0,80.0,3.0,5,2167.0,0,1,0
1.0,12.0,2.0,1,900.0,0,0,0
1.0,18.0,1.0,1,1800.0,0,1,0
0.0,92.0,3.0,3,1550.0,1,1,0
1.0,11.0,5.0,6,5400.0,0,1,0
0.0,107.0,1.0,1,3569.0,0,0,0
0.0,71.0,3.0,3,2034.0,0,0,0
0.0,83.0,4.0,5,3374.0,1,1,1
0.0,8.0,3.0,4,1186.0,0,1,0
1.0,31.0,4.0,3,8829.0,0,0,0
0.0,4.0,4.0,5,2600.0,0,1,0
0.0,55.0,3.0,3,1633.0,0,0,0
0.0,55.0,3.0,3,2030.0,0,0,0
0.0,111.0,2.0,2,1095.0,0,0,0
0.0,73.0,2.0,2,1141.0,0,0,0
0.0,111.0,3.0,3,1281.0,0,0,0
0.0,43.0,2.0,2,1068.1,0,0,0
1.0,55.0,3.0,3,1701.0,0,0,0
0.0,34.0,2.0,2,1056.0,0,0,0
0.0,1.0,4.0,5,5249.0,1,1,0
0.0,74.0,2.0,3,1470.0,0,1,0
0.0,89.0,2.0,2,1611.0,0,0,0
0.0,63.0,1.0,1,672.0,0,0,0
0.0,73.0,2.0,2,1140.0,0,0,0
0.0,43.0,3.0,3,1350.0,0,0,0
0.0,87.0,2.0,2,1140.0,0,0,1
1.0,72.0,3.0,3,2771.0,0,1,0
0.0,103.0,3.0,4,1697.0,0,1,0
0.0,61.0,3.0,3,1991.0,0,1,0
0.0,99.0,3.0,3,1993.0,0,0,0
1.0,11.0,4.0,4,5400.0,0,1,0
0.0,111.0,2.0,2,521.0,0,0,0
0.0,6.0,3.0,4,2072.0,0,1,0
0.0,54.0,3.0,5,3200.0,0,1,0
0.0,17.0,4.0,4,2553.0,0,1,0
0.0,15.0,3.0,4,2086.0,0,1,0
0.0,27.0,2.0,2,1200.0,0,0,0
0.0,103.0,3.0,3,1572.0,0,0,0
1.0,20.0,3.0,3,2250.0,0,0,0
0.0,83.0,4.0,5,2376.0,0,1,0
0.0,92.0,3.0,4,1854.0,0,1,0
0.0,92.0,3.0,4,1825.0,0,1,0
0.0,103.0,4.0,4,2468.0,0,1,0
0.0,7.0,3.0,2,1056.0,0,0,0
0.0,55.0,3.0,4,2060.0,1,0,0
0.0,54.0,3.0,3,1869.0,0,0,0
0.0,107.0,2.0,2,571.0,0,0,0
0.0,92.0,3.0,3,1881.0,0,1,0
0.0,0.0,3.0,3,1529.0,0,0,0
1.0,47.0,3.0,3,57.0,0,0,0
0.0,39.0,2.0,2,1253.0,0,0,0
1.0,98.0,4.0,5,3194.0,0,1,0
0.0,4.0,3.0,3,1653.0,0,0,0
0.0,80.0,4.0,5,2169.0,0,1,0
0.0,10.0,4.0,5,2343.0,1,1,0
0.0,89.0,3.0,4,1643.0,0,1,0
0.0,107.0,2.0,2,1234.0,0,0,0
0.0,57.0,3.0,3,2357.0,0,1,0
0.0,109.0,2.0,2,577.0,0,0,0
0.0,109.0,3.0,5,1807.0,0,1,0
0.0,89.0,3.0,3,2244.0,0,0,0
0.0,14.0,2.0,1,543.0,0,0,0
0.0,111.0,2.0,2,711.0,0,0,0
0.0,101.0,3.0,3,1288.0,1,0,0
1.0,31.0,5.0,5,4518.0,1,1,1
1.0,104.0,4.0,4,3400.0,1,1,1
1.0,50.0,5.0,4,1836.0,0,1,0
0.0,50.0,3.0,3,1527.0,0,0,1
0.0,60.0,3.0,4,3222.0,0,1,0
0.0,17.0,3.0,3,2210.0,0,1,0
1.0,79.0,2.0,4,900.0,0,1,0
0.0,95.0,3.0,3,1387.0,0,1,0
0.0,80.0,3.0,4,1527.0,0,1,0
0.0,4.0,3.0,4,1945.0,1,1,0
0.0,50.0,4.0,4,2801.0,0,0,0
1.0,64.0,3.0,3,2160.0,0,1,0
0.0,77.0,2.0,2,1311.0,0,0,0
0.0,6.0,2.0,2,514.0,0,0,0
0.0,11.0,3.0,4,1797.0,0,1,0
1.0,47.0,1.0,1,432.0,0,0,0
0.0,105.0,3.0,4,1805.0,0,1,0
1.0,57.0,4.0,5,4500.0,0,1,0
0.0,92.0,3.0,4,2280.0,0,1,0
0.0,75.0,3.0,3,2200.0,0,1,0
0.0,73.0,3.0,3,1650.0,0,1,0
0.0,59.0,5.0,5,5200.0,0,0,0
0.0,111.0,3.0,3,1600.0,0,0,0
0.0,92.0,3.0,2,1352.0,0,0,0
0.0,111.0,2.0,2,1184.0,1,0,0
1.0,84.0,5.0,8,9000.0,1,1,1
0.0,54.0,3.0,3,1700.0,0,0,0
1.0,7.0,3.0,3,450.0,0,0,0
0.0,17.0,3.0,4,2600.0,0,1,0
0.0,74.0,3.0,4,2200.0,0,1,0
0.0,78.0,3.0,4,2056.0,0,0,0
0.0,70.0,4.0,4,3925.0,1,0,0
0.0,78.0,3.0,3,1428.0,0,0,0
1.0,67.0,4.0,2,1600.0,0,0,0
0.0,86.0,3.0,4,2937.0,0,0,0
0.0,4.0,3.0,3,2222.0,1,1,1
0.0,110.0,3.0,3,1433.0,0,0,0
0.0,111.0,2.0,2,720.0,0,0,0
0.0,111.0,2.0,2,939.0,0,0,0
0.0,92.0,3.0,3,1700.0,0,1,0
0.0,34.0,2.0,2,1161.0,0,0,0
0.0,110.0,4.0,3,1833.0,0,0,0
0.0,4.0,3.0,3,1315.0,0,1,0
0.0,95.0,2.0,2,1154.0,0,0,0
0.0,10.0,4.0,5,2204.25,0,1,0
0.0,105.0,4.0,5,1895.0,0,0,0
0.0,98.0,2.0,2,573.0,0,0,0
1.0,52.0,5.0,4,1449.0,0,1,0
0.0,58.0,1.0,1,80.0,1,0,0
1.0,64.0,4.0,4,1620.0,0,0,1
0.0,89.0,3.0,4,1659.0,0,1,0
0.0,61.0,3.0,4,1875.0,0,1,0
0.0,105.0,2.0,2,1000.0,0,0,0
0.0,4.0,3.0,3,2351.0,1,1,1
0.0,4.0,3.0,3,1413.0,0,1,0
1.0,31.0,6.0,8,4518.0,1,1,1
1.0,22.0,2.0,6,1440.0,0,0,0
0.0,4.0,4.0,5,2894.0,0,1,0
0.0,79.0,3.0,2,1100.0,0,0,0
0.0,6.0,3.0,3,1529.0,0,0,0
0.0,66.0,3.0,4,3361.0,0,1,0
0.0,55.0,4.0,3,2492.0,0,0,0
0.0,65.0,2.0,2,1528.0,0,0,0
0.0,92.0,4.0,5,2577.0,0,1,0
0.0,2.0,4.0,6,2611.0,1,1,0
0.0,97.0,3.0,5,2179.0,0,0,0
0.0,107.0,1.0,1,407.0,0,0,0
0.0,92.0,4.0,5,2882.0,0,1,0
0.0,111.0,2.0,2,822.0,0,0,0
0.0,73.0,3.0,3,1828.0,0,0,0
0.0,4.0,3.0,4,2334.0,1,0,0
0.0,83.0,4.0,4,3846.0,1,1,0
0.0,89.0,3.0,3,1265.0,1,0,0
0.0,2.0,3.0,2,1508.0,0,0,0
0.0,14.0,5.0,5,3511.0,0,1,0
0.0,5.0,2.0,2,1089.0,0,0,0
0.0,73.0,2.0,2,1592.0,0,0,0
1.0,11.0,4.0,5,3600.0,1,1,0
0.0,44.0,2.0,2,860.0,0,0,0
0.0,66.0,3.0,3,2550.0,0,0,0
0.0,5.0,4.0,6,2456.0,0,1,0
0.0,95.0,3.0,3,1500.0,0,0,0
0.0,96.0,4.0,4,1896.0,1,0,0
0.0,63.0,3.0,2,1585.0,0,0,1
0.0,97.0,4.0,4,2600.0,0,0,0
0.0,29.0,3.0,4,3201.0,0,1,0
0.0,4.0,3.0,4,2000.0,1,1,0
1.0,13.0,6.0,4,2700.0,0,0,0
0.0,4.0,3.0,3,1653.0,0,0,0
0.0,81.0,2.0,2,930.0,0,0,0
1.0,50.0,5.0,5,2250.0,0,1,0
0.0,43.0,2.0,3,1300.0,1,0,0
0.0,67.0,2.0,2,790.0,0,0,0
0.0,78.0,2.0,3,1222.0,0,0,0
0.0,9.0,3.0,3,1554.0,0,0,0
0.0,111.0,3.0,2,1120.0,0,0,0
0.0,73.0,3.0,3,1493.0,1,1,0
0.0,39.0,2.0,2,1095.0,1,0,0
0.0,39.0,2.0,2,724.0,0,0,0
0.0,43.0,3.0,3,1500.0,0,0,0
0.0,61.0,3.0,4,1875.0,0,1,0
0.0,111.0,2.0,2,922.0,0,0,0
0.0,97.0,4.0,5,2017.0,0,1,0
0.0,9.0,3.0,3,1690.0,0,0,0
0.0,111.0,2.0,2,4986.0,0,0,0
1.0,31.0,3.0,3,1350.0,0,0,0
1.0,18.0,2.0,1,360.0,0,0,0
0.0,80.0,3.0,5,1527.0,0,1,0
0.0,97.0,2.0,2,1491.0,0,0,1
0.0,11.0,4.0,5,2765.0,0,0,0
0.0,11.0,3.0,3,1550.0,0,0,0
1.0,52.0,2.6666666666666665,8,1836.0,1,0,0
0.0,97.0,4.0,5,2545.0,0,1,0
0.0,77.0,3.0,2,1365.0,0,0,0
0.0,98.0,2.0,2,1360.0,0,0,0
0.0,65.0,3.0,4,2000.0,1,1,0
0.0,105.0,2.0,2,1498.0,0,0,0
0.0,8.0,4.0,6,1535.0,0,1,0
0.0,55.0,1.0,2,746.0,0,0,0
0.0,11.0,4.0,4,2380.0,0,1,0
0.0,1.0,4.0,4,5430.0,0,1,0
0.0,55.0,1.0,1,720.0,0,0,0
1.0,83.0,4.0,5,7000.0,0,0,0
0.0,14.0,4.0,4,3077.0,0,1,0
1.0,57.0,3.0,2,2160.0,0,0,0
0.0,103.0,4.0,4,2005.0,0,0,0
0.0,97.0,4.0,5,2017.0,0,1,0
0.0,111.0,2.0,2,1016.0,0,0,0
1.0,20.0,3.0,3,4518.0,1,1,0
1.0,81.0,4.0,4,6000.0,0,1,0
0.0,98.0,2.0,2,1339.0,1,0,0
1.0,50.0,5.0,5,2700.0,0,1,0
0.0,50.0,4.0,4,2398.0,0,0,0
0.0,111.0,3.0,3,1344.0,0,0,0
1.0,18.0,8.0,8,4800.0,1,1,0
0.0,111.0,2.0,2,916.0,0,0,0
0.0,111.0,2.0,2,1350.0,0,0,0
0.0,101.0,3.0,3,1473.0,1,0,0
0.0,6.0,3.0,3,1490.0,0,0,0
0.0,103.0,3.0,3,1540.0,1,0,0
0.0,111.0,2.0,2,524.0,0,0,0
0.0,96.0,4.0,4,3165.0,0,1,0
0.0,39.0,3.0,3,1439.0,0,0,0
0.0,6.0,4.0,4,2800.0,0,1,1
1.0,25.0,1.0,1,900.0,0,0,0
0.0,4.0,3.0,4,1748.0,0,1,0
1.0,56.0,5.0,5,3400.0,0,0,0
1.0,57.0,4.0,4,4500.0,0,1,0
1.0,93.0,3.0,3,1700.0,0,0,0
1.0,79.0,10.0,5,2700.0,1,1,0
0.0,16.0,2.0,2,2441.0,0,0,0
0.0,70.0,2.0,2,1365.0,0,1,0
0.0,98.0,2.0,2,557.0,0,0,0
0.0,57.0,3.0,4,2819.0,0,1,0
1.0,53.0,8.0,6,3240.0,1,1,0
0.0,41.0,1.0,1,436.0,0,0,0
0.0,73.0,4.0,4,2194.0,1,1,0
1.0,50.0,5.0,5,3323.0,1,1,0
0.0,103.0,3.0,4,1608.0,0,1,0
0.0,70.0,3.0,3,2876.0,0,1,0
0.0,33.0,2.0,2,1050.0,0,0,0
0.0,110.0,4.0,4,2580.0,0,0,0
1.0,30.0,5.0,4,1350.0,0,0,0
0.0,105.0,3.0,2,1333.0,0,0,0
0.0,73.0,3.0,3,1828.0,0,0,0
1.0,18.0,6.0,6,2228.0,0,0,0
0.0,57.0,3.0,3,2357.0,0,1,0
0.0,78.0,3.0,3,1325.0,0,0,0
0.0,89.0,4.0,5,2675.0,0,1,0
0.0,63.0,4.0,4,2300.0,0,0,0
0.0,63.0,3.0,3,1450.0,0,0,0
0.0,111.0,2.0,2,995.0,0,0,0
1.0,48.0,3.0,3,900.0,1,0,1
0.0,92.0,4.0,4,2599.0,0,1,0
1.0,31.0,6.0,8,4500.0,1,1,1
0.0,97.0,4.0,5,2013.0,1,0,0
0.0,111.0,2.0,2,1081.0,0,0,0
0.0,73.0,3.0,3,1667.0,0,0,0
0.0,95.0,3.0,3,1200.0,1,1,1
0.0,105.0,3.0,3,1738.0,0,0,0
0.0,104.0,4.0,4,2465.0,0,1,0
1.0,57.0,4.0,4,3200.0,0,0,0
0.0,93.0,3.0,4,1774.0,0,0,0
0.0,4.0,3.0,3,1852.0,0,0,0
0.0,39.0,3.0,3,1500.0,0,1,0
0.0,69.0,2.0,2,1278.0,1,0,0
0.0,93.0,3.0,3,1955.0,1,1,0
0.0,95.0,3.0,3,1600.0,0,1,0
0.0,70.0,2.0,2,1200.0,1,0,0
1.0,75.0,6.0,7,3600.0,1,1,0
0.0,8.0,4.0,5,1535.0,0,1,0
0.0,9.0,3.0,2,717.0,0,0,0
0.0,17.0,2.0,2,1080.0,0,0,0
0.0,9.0,2.0,2,543.0,0,0,0
0.0,92.0,3.0,2,1352.0,0,0,0
1.0,50.0,10.0,10,549.0,0,1,0
1.0,7.0,3.0,2,720.0,0,0,0
0.0,99.0,2.0,2,1463.0,1,0,0
0.0,95.0,2.0,2,1150.0,0,0,0
0.0,6.0,3.0,4,2544.0,0,0,0
0.0,11.0,3.0,4,1860.0,1,1,1
0.0,4.0,3.0,3,1300.0,0,1,0
1.0,25.0,3.0,3,1557.0,0,0,0
1.0,30.0,4.0,4,3618.0,0,1,0
0.0,43.0,4.0,5,2343.0,1,1,0
0.0,111.0,2.0,2,913.0,0,0,0
0.0,111.0,2.0,2,605.0,0,0,0
0.0,4.0,3.0,4,1757.0,0,1,0
1.0,54.0,4.0,4,3240.0,0,1,1
1.0,61.0,9.0,9,60.0,0,1,0
0.0,73.0,4.0,4,2194.0,1,1,0
1.0,30.0,5.0,5,3096.0,1,1,1
0.0,96.0,3.0,3,1561.0,1,0,0
0.0,86.0,2.0,2,823.0,0,0,0
0.0,54.0,3.0,4,2574.0,0,0,0
1.0,33.0,2.0,8,900.0,0,0,0
1.0,28.0,3.0,3,2000.0,0,0,1
0.0,111.0,2.0,2,1100.0,1,0,0
0.0,44.0,3.0,3,2283.0,0,0,0
1.0,73.0,4.0,4,3600.0,1,1,0
0.0,107.0,2.0,2,694.0,0,0,0
1.0,31.0,4.0,4,1800.0,0,0,1
1.0,47.0,2.0,2,450.0,1,1,0
1.0,31.0,2.6666666666666665,5,1800.0,0,0,0
0.0,97.0,3.0,3,1350.0,0,0,0
0.0,78.0,3.0,3,1291.0,0,0,0
0.0,91.0,3.0,3,1580.0,0,1,0
0.0,78.0,4.0,4,1819.0,0,0,0
0.0,98.0,3.0,4,1800.0,0,1,0
0.0,97.0,2.0,2,1670.0,0,0,0
0.0,44.0,4.0,4,2211.0,1,1,0
0.0,4.0,2.0,2,1073.0,0,0,0
1.0,111.0,1.0,1,33.0,0,0,0
1.0,11.0,4.0,4,5400.0,1,1,0
1.0,30.0,9.0,9,2844.0,0,0,0
0.0,92.0,2.0,2,1194.0,0,0,0
0.0,92.0,3.0,4,1558.0,0,1,0
0.0,69.0,3.0,3,1721.0,0,0,0
1.0,54.0,5.0,7,2727.0,0,1,0
0.0,69.0,2.0,2,1333.0,1,0,0
0.0,39.0,3.0,4,1398.0,0,1,0
0.0,44.0,3.0,3,778.0,0,0,0
1.0,81.0,5.0,4,2700.0,1,0,0
0.0,11.0,3.0,4,2100.0,0,1,0
0.0,80.0,3.0,2,1350.0,0,0,0
0.0,47.0,2.0,2,722.0,0,0,0
0.0,2.0,4.0,4,2946.0,0,0,0
0.0,101.0,3.0,3,1774.0,0,0,0
0.0,94.0,4.0,4,2273.0,0,0,0
0.0,95.0,4.0,4,2167.0,0,1,0
0.0,75.0,3.0,3,2047.0,0,0,0
0.0,25.0,1.0,1,722.0,0,0,0
0.0,87.0,3.0,4,1600.0,0,1,0
1.0,63.0,2.0,2,1449.0,0,0,0
0.0,73.0,3.0,3,1650.0,0,0,0
0.0,43.0,2.0,3,1299.0,1,0,0
1.0,30.0,6.0,6,2844.0,0,0,1
0.0,2.0,3.0,4,2480.0,0,0,0
1.0,47.0,2.0,1,75.0,0,0,0
1.0,38.0,4.0,4,1557.0,1,1,0
0.0,97.0,3.0,4,2179.0,0,1,0
0.0,8.0,3.0,4,1186.0,0,1,0
1.0,18.0,5.0,5,1350.0,0,0,0
0.0,81.0,2.0,2,1402.0,0,0,0
0.0,75.0,3.0,3,200.0,0,0,0
0.0,92.0,2.0,2,1231.0,0,0,0
0.0,73.0,3.0,3,1081.0,1,0,0
0.0,57.0,3.0,3,2491.0,0,1,0
0.0,111.0,2.0,2,1175.97,1,0,0
0.0,68.0,4.0,5,2534.0,0,1,0
1.0,64.0,4.0,4,1728.0,1,1,0
0.0,44.0,3.0,3,1699.0,0,0,0
0.0,77.0,3.0,3,1845.0,0,0,0
0.0,9.0,2.0,2,1204.0,0,0,0
1.0,18.0,1.0,1,2000.0,0,0,0
0.0,111.0,2.0,2,619.0,0,0,0
1.0,90.0,1.0,1,556.0,0,0,0
0.0,8.0,2.0,2,1120.0,0,0,0
0.0,9.0,2.0,2,1236.0,0,0,0
0.0,76.0,4.0,4,2556.0,0,0,0
0.0,69.0,3.0,3,1595.0,0,1,0
1.0,13.0,2.0,6,1215.0,0,0,0
0.0,92.0,3.0,3,1929.0,0,1,0
0.0,65.0,2.0,2,1244.0,0,0,0
0.0,82.0,1.0,1,294.0,0,0,0
0.0,29.0,3.0,4,3700.0,1,1,0
0.0,92.0,2.0,2,1150.0,0,0,0
0.0,103.0,2.0,3,1502.0,1,0,0
0.0,43.0,3.0,3,1581.0,1,0,0
0.0,10.0,3.0,2,1991.0,0,0,0
0.0,94.0,4.0,4,2179.0,0,1,0
1.0,54.0,3.0,4,2592.0,1,1,1
0.0,111.0,3.0,2,1201.0,0,0,0
0.0,5.0,4.0,6,2718.0,0,1,0
0.0,39.0,2.0,2,1253.0,0,0,0
0.0,97.0,3.0,3,2129.0,0,1,0
1.0,16.0,5.0,5,7450.0,0,1,0
1.0,47.0,4.0,4,1800.0,0,0,0
0.0,9.0,3.0,3,1547.0,0,0,0
0.0,2.0,3.0,3,1900.0,0,1,0
0.0,8.0,3.0,4,1305.0,1,1,0
1.0,102.0,2.0,2,558.0,0,0,0
1.0,6.0,3.5,3,1170.0,0,0,0
0.0,107.0,1.0,1,3569.0,0,0,0
0.0,33.0,3.0,5,2590.0,0,0,0
0.0,97.0,2.0,2,1822.0,0,1,0
0.0,108.0,4.0,4,3225.0,0,0,0
0.0,8.0,2.0,2,940.0,0,0,0
0.0,77.0,3.0,3,1798.0,0,0,0
0.0,5.0,2.0,2,1450.0,0,0,0
0.0,92.0,2.0,2,667.0,0,0,0
1.0,55.0,6.0,6,2880.0,1,1,1
0.0,9.0,3.0,2,717.0,0,0,0
1.0,62.0,1.0,4,60.0,0,0,1
0.0,111.0,2.0,2,591.0,0,0,0
0.0,37.0,3.0,5,2367.0,0,1,0
1.0,39.0,4.0,4,7000.0,1,1,1
1.0,47.0,2.0,1,4635.0,0,0,0
1.0,105.0,4.0,4,5000.0,1,0,0
0.0,105.0,4.0,3,1778.0,0,0,0
0.0,105.0,3.0,3,1765.0,0,1,0
1.0,101.0,3.0,3,1423.0,1,0,0
0.0,96.0,3.0,3,1584.0,0,0,0
0.0,104.0,2.0,2,1302.0,0,0,0
0.0,74.0,3.0,4,2200.0,0,1,1
1.0,22.0,4.0,4,3000.0,0,0,0
1.0,20.0,3.0,3,3249.0,0,0,0
0.0,5.0,3.0,3,1670.0,0,0,0
0.0,57.0,3.0,3,2400.0,0,1,0
1.0,57.0,5.0,6,3240.0,1,1,1
0.0,107.0,2.0,2,896.0,0,0,0
0.0,48.0,1.0,1,300.0,0,0,0
0.0,39.0,2.0,2,1252.0,0,0,0
0.0,5.0,3.0,4,2012.0,1,1,0
0.0,74.0,5.0,5,3321.0,0,1,0
0.0,26.0,5.0,4,2172.0,0,0,0
0.0,103.0,2.0,2,575.0,0,0,0
0.0,33.0,1.0,1,995.0,1,0,0
0.0,78.0,4.0,5,2910.0,0,0,0
0.0,101.0,3.0,3,1581.0,1,0,0
0.0,63.0,3.0,3,2400.0,0,1,0
0.0,34.0,2.0,2,900.0,0,0,0
0.0,97.0,2.0,2,1130.0,0,0,0
1.0,22.0,2.0,1,891.0,0,0,0
1.0,112.0,1.6666666666666667,4,725.0,0,0,0
1.0,49.0,9.0,8,2475.0,0,1,0
1.0,69.0,3.0,3,1549.0,0,0,0
0.0,55.0,3.0,3,1556.0,0,1,0
0.0,44.0,3.0,3,1000.0,0,0,1
1.0,10.0,4.0,4,3000.0,0,0,0
0.0,81.0,2.0,2,1416.0,0,0,0
0.0,105.0,3.0,2,1240.0,0,0,0
0.0,11.0,4.0,4,2765.0,0,1,0
0.0,4.0,3.0,3,2099.0,1,0,1
0.0,98.0,3.0,4,1339.0,1,0,0
0.0,92.0,4.0,4,3850.0,1,1,0
0.0,71.0,4.0,4,3950.0,0,0,0
1.0,72.0,6.0,6,3132.0,0,0,1
0.0,74.0,3.0,2,1700.0,0,1,0
0.0,17.0,2.0,2,1155.0,0,0,0
0.0,44.0,3.0,3,1675.0,0,0,0
0.0,73.0,2.0,2,1592.0,1,0,0
0.0,82.0,4.0,4,2127.0,0,1,0
0.0,72.0,3.0,3,2153.0,0,0,0
1.0,57.0,3.0,9,2160.0,1,1,0
0.0,108.0,3.0,4,2400.0,0,0,0
0.0,61.0,3.0,4,2329.0,0,1,0
1.0,29.0,4.0,4,2844.0,1,1,1
0.0,98.0,2.0,2,668.0,0,0,0
0.0,92.0,3.0,4,2315.0,1,1,0
1.0,74.0,4.0,4,5574.7,0,1,1
0.0,101.0,3.0,3,1581.0,1,0,0
0.0,73.0,4.0,4,12222.0,0,1,0
1.0,33.0,2.0,6,1350.0,0,0,0
0.0,107.0,3.0,2,811.0,1,0,0
0.0,5.0,2.0,2,1365.0,0,0,0
0.0,97.0,2.0,2,1300.0,0,0,0
0.0,80.0,2.0,2,1444.0,0,0,0
0.0,6.0,3.0,3,2072.0,0,1,0
0.0,12.0,3.0,3,1833.0,0,0,0
0.0,97.0,2.0,2,1491.0,0,0,1
0.0,4.0,2.0,2,1100.0,0,0,0
0.0,9.0,2.0,2,543.0,0,0,0
0.0,78.0,3.0,3,1492.0,0,0,0
0.0,93.0,4.0,5,2195.0,0,1,0
1.0,25.0,6.0,5,2430.0,0,1,0
0.0,89.0,3.0,4,2031.0,0,1,0
0.0,111.0,2.0,2,913.0,0,0,0
0.0,16.0,3.0,5,3405.0,0,1,0
1.0,11.0,5.0,6,7000.0,1,1,0
1.0,51.0,5.0,8,4500.0,1,1,1
0.0,4.0,2.0,2,915.0,0,0,0
0.0,43.0,3.0,1,1820.0,0,0,0
0.0,89.0,2.0,2,1556.0,1,1,1
0.0,57.0,3.0,4,2470.0,0,1,0
0.0,16.0,3.0,5,3000.0,0,1,0
0.0,54.0,3.0,3,2364.0,0,1,0
1.0,11.0,4.0,4,5400.0,0,0,0
0.0,0.0,3.0,3,1357.0,0,0,0
0.0,95.0,3.0,3,1549.0,0,1,0
